"cat1","cat2","url","name","ip","cf","ec2","incapsula","DDoS"
"Material / Physical Products","Clothing and accessories","http://soccershirtsonline.com","Soccer Uniforms","174.122.127.26","False","False","False","False"
"Material / Physical Products","Clothing and accessories","http://www.robapinzas.com","ZAS robapinzas.com","134.0.11.34","False","False","False","False"
"Material / Physical Products","Clothing and accessories","http://www.7bucktees.com","7 Buck Tees","199.27.135.92","True","False","False","False"
"Material / Physical Products","Clothing and accessories","http://sofiainternational.com","Sofia International","74.208.94.56","False","False","False","False"
"Material / Physical Products","Clothing and accessories","http://www.cufflinked.com.au","CuffLinked","116.118.250.100","False","False","False","False"
"Material / Physical Products","Clothing and accessories","http://www.fauteursdetroubles.com/","fauteurs de troubles","213.186.33.87","False","False","False","False"
"Material / Physical Products","Home","http://www.SurvivalFood.com/Bitcoin","SurvivalFood.com","63.141.155.66","False","False","False","False"
"Material / Physical Products","Home","http://www.azurerocket.com","Azurerocket Design Studio","66.96.163.141","False","False","False","False"
"Material / Physical Products","Home","http://www.etsy.com/shop/tinaproduce","Tina Produce","172.226.42.37","False","False","False","False"
"Material / Physical Products","Home","http://www.finethingsstore.com","Fine Things Store","108.162.197.60","True","False","False","False"
"Material / Physical Products","Home","http://www.judibabcockpaintings.com","Judi Babcock's Paintings","208.86.184.44","False","False","False","False"
"Material / Physical Products","Home","http://bluecanarynightlight.com","Blue Canary Night Light","108.162.199.226","True","False","False","False"
"Material / Physical Products","Home","http://www.nestorgames.com","nestorgames","87.106.157.118","False","False","False","False"
"Material / Physical Products","Home","http://arimaa.com/arimaa/store/gameSetBTC.html","Arimaa Game Set","184.82.205.178","False","False","False","False"
"Material / Physical Products","Home","http://thecrittercasual.com/Bitcoin.html","The Critter Casual","84.233.192.144","False","False","False","False"
"Material / Physical Products","Home","http://www.keystonepetplace.com","Keystone Pet Place","199.101.49.21","False","False","False","False"
"Material / Physical Products","Home","http://www.telepienso.com","Telepienso","204.93.213.54","False","False","False","False"
"Material / Physical Products","Home","http://www.drpet.es","Dr. Pet","204.93.213.95","False","False","False","False"
"Material / Physical Products","Home","http://garden.lofthouse.com/seed-list.phtml","Joseph's Garden","206.130.117.200","False","False","False","False"
"Material / Physical Products","Home","http://www.acurbingedge.com","A Curbing Edge","67.210.120.25","False","False","False","False"
"Material / Physical Products","Home","http://www.authenticfragrances.com","AuthenticFragrances.com","74.91.20.173","False","False","False","False"
"Material / Physical Products","Home","http://www.smallhappyeagle.com","Small Happy Eagle Enterprises","208.97.151.120","False","False","False","False"
"Material / Physical Products","Home","http://axablends.com","Axa Blends","82.221.129.10","False","False","False","False"
"Material / Physical Products","Home","http://growingturkishtobacco.com","Growing Turkish Tobacco","97.74.144.128","False","False","False","False"
"Material / Physical Products","Electronics","http://www.chollomedia.es/","Chollomedia","81.169.145.118","False","False","False","False"
"Material / Physical Products","Electronics","http://www.gsmsolutions.ie/shop","GSMsolutions.ie","85.119.159.113","False","False","False","False"
"Material / Physical Products","Electronics","http://www.torguard.net/store","TorGuard Store","190.93.255.45","True","False","False","False"
"Material / Physical Products","Electronics","http://7del.net","7Del.net","213.189.197.119","False","False","False","False"
"Material / Physical Products","Electronics","http://www.agnqtech.com/store","AGNQ Tech","66.147.244.208","False","False","False","False"
"Material / Physical Products","Electronics","https://www.btczone.com/","Bitcoin ecommerce","107.20.160.72","False","True","False","False"
"Material / Physical Products","Electronics","http://www.bitcoinblaster.com","Bitcoinblaster.com","69.175.16.110","False","False","False","False"
"Material / Physical Products","Electronics","http://www.bitcoinstore.com","Bitcoinstore","141.101.112.166","True","False","False","False"
"Material / Physical Products","Electronics","http://www.bitelectronics.net","BitElectronics","109.74.206.15","False","False","False","False"
"Material / Physical Products","Electronics","http://bitlasers.com","BitLasers","199.188.205.7","False","False","False","False"
"Material / Physical Products","Electronics","http://bitvapes.com","BitVapes","64.49.225.33","False","False","False","False"
"Material / Physical Products","Electronics","http://www.btcfpga.com","BTCFPGA","199.195.146.189","False","False","False","False"
"Material / Physical Products","Electronics","http://www.budgetheat.eu","Budgetheat | Webshop","195.211.72.154","False","False","False","False"
"Material / Physical Products","Electronics","http://www.buyb.it","BuyB.it","97.74.180.128","False","False","False","False"
"Material / Physical Products","Electronics","http://cellphone-jammers.com/payment-methods","CellPhone-Jammers.com","178.214.120.13","False","False","False","False"
"Material / Physical Products","Electronics","http://coinbits.co.uk","CoinBits.co.uk","82.192.92.5","False","False","False","False"
"Material / Physical Products","Electronics","http://compsoul.com/","CompSoul.com","143.95.32.221","False","False","False","False"
"Material / Physical Products","Electronics","http://www.crypto-stick.com/","Crypto Stick","91.102.11.169","False","False","False","False"
"Material / Physical Products","Electronics","https://cryptobuy.com","Cryptobuy","208.87.35.103","False","False","False","False"
"Material / Physical Products","Electronics","http://www.electricgreensolar.com/contact.html","Electric Green, Inc","108.163.194.218","False","False","False","False"
"Material / Physical Products","Electronics","http://savesmoking.com","Electronic Cigarette","198.91.82.2","False","False","False","False"
"Material / Physical Products","Electronics","http://www.emwires.com/bitcoinshop/hardware.html","EMWiRES bitcoin shop","83.137.194.62","False","False","False","False"
"Material / Physical Products","Electronics","http://freedomcam.net/car_blackbox_dashcam.html","Freedomcam.net","209.200.242.125","False","False","False","False"
"Material / Physical Products","Electronics","http://gadja.hostoi.com/index.php?route=common/home","GADJA | shop","31.170.161.16","False","False","False","False"
"Material / Physical Products","Electronics","http://gogreensolar.com/","Go Green Solar","204.93.213.45","False","False","False","False"
"Material / Physical Products","Electronics","http://kinleaves.com/","KinLeaves.com","89.111.16.214","False","False","False","False"
"Material / Physical Products","Electronics","http://mackabler.dk/","Mackabler.dk","77.66.30.227","False","False","False","False"
"Material / Physical Products","Electronics","http://www.memorydealers.com/","Memory Dealers","199.47.230.51","False","False","False","False"
"Material / Physical Products","Electronics","https://www.ninjaboot.com","NinjaBoot USB Privacy Drive","208.91.197.160","False","False","False","False"
"Material / Physical Products","Electronics","http://www.oddepot.com","ODDepot","67.207.144.236","False","False","False","False"
"Material / Physical Products","Electronics","http://www.olsens-it.dk","Olsens-IT.dk","77.66.41.39","False","False","False","False"
"Material / Physical Products","Electronics","http://www.ozhobbies.eu","Ozhobbies","87.106.85.11","False","False","False","False"
"Material / Physical Products","Electronics","http://www.revamp-it.ch/joomla/index.php?option=com_content&view=article&id=31&Itemid=34&lang=en","Revamp-it Switzerland","77.109.138.170","False","False","False","False"
"Material / Physical Products","Electronics","http://www.sisconet.ch/","Sisconet IT Solutions","80.242.152.210","False","False","False","False"
"Material / Physical Products","Electronics","http://synthshopping.com","SynthShopping.com","74.220.207.139","False","False","False","False"
"Material / Physical Products","Electronics","http://www.texaslasersystems.com/","Texas Laser Systems","208.73.211.66","False","False","False","False"
"Material / Physical Products","Electronics","http://www.thermostatenshop.nl","Thermostatenshop | Webshop","195.211.72.154","False","False","False","False"
"Material / Physical Products","Electronics","http://domotika.unixmedia.net/en","UnixmediaShop","94.23.108.62","False","False","False","False"
"Material / Physical Products","Electronics","http://www.video-storm.com","Video Storm","50.23.195.16","False","False","False","False"
"Material / Physical Products","Electronics","http://wtcr.ca/","WTCR","208.81.5.238","False","False","False","False"
"Material / Physical Products","Consumables","http://bitcoffee.me","Bitcoffee","27.121.91.227","False","False","False","False"
"Material / Physical Products","Consumables","http://www.bbfdirect.com","Buyer's Best Friend","72.14.249.47","False","False","False","False"
"Material / Physical Products","Consumables","http://www.greeneavemarket.com","Green Ave Market","66.147.244.218","False","False","False","False"
"Material / Physical Products","Consumables","http://maquiorac.com","Maqui Berry","198.57.151.179","False","False","False","False"
"Material / Physical Products","Consumables","http://cupsandcakesbakery.com","Cups and Cakes Bakery","173.203.85.80","False","False","False","False"
"Material / Physical Products","Consumables","http://www.coastalcakecompany.com","Coastal Cake Company","54.236.190.114","False","True","False","False"
"Material / Physical Products","Consumables","http://jeffreybitcoin.moonfruit.com","Chocolate Coins","72.21.92.29","False","False","False","False"
"Material / Physical Products","Consumables","http://www.the-chocolate-tree.co.uk","Artisan Chocolates UK","65.254.248.200","False","False","False","False"
"Material / Physical Products","Consumables","http://www.cookieeater.com","CookieEater Cookies","199.34.228.100","False","False","False","False"
"Material / Physical Products","Consumables","http://www.bitcoincoffee.com","Bitcoin Coffee","50.63.202.91","False","False","False","False"
"Material / Physical Products","Consumables","http://bitbrew.net","BitBrew","69.5.0.28","False","False","False","False"
"Material / Physical Products","Consumables","http://revcoffeeco.com","Revolution Coffee","97.74.144.65","False","False","False","False"
"Material / Physical Products","Consumables","http://www.muggswigz.com/wholesale","Muggswigz Coffee &amp; Tea co.","173.201.209.218","False","False","False","False"
"Material / Physical Products","Consumables","http://www.belgianflavours.com","Belgian Flavours","5.9.65.111","False","False","False","False"
"Material / Physical Products","Consumables","http://www.edle-welten.de","Edle Welten","78.46.109.86","False","False","False","False"
"Material / Physical Products","Consumables","http://www.xrwh.com/bitcoin/?wpsc_product_category=olive-leaf-extract","Bitcoin shopping","173.254.62.224","False","False","False","False"
"Material / Physical Products","Consumables","http://mh-uk.net/code/page3.html","MH-UK Ethnobotanicals","79.170.44.148","False","False","False","False"
"Material / Physical Products","Consumables","http://buyacaciaconfusarootbark.com","BuyAcaciaconfusarootbark.com","50.62.247.116","False","False","False","False"
"Material / Physical Products","Consumables","http://www.mandrik.com","George's Famous Baklava","66.96.131.19","False","False","False","False"
"Material / Physical Products","Consumables","http://www.statelesssweets.com","Stateless Sweets","75.119.198.217","False","False","False","False"
"Material / Physical Products","Consumables","http://kererubrewing.co.nz","Kereru Brewing Company","210.48.108.104","False","False","False","False"
"Material / Physical Products","Consumables","http://bitwein.de.vu","Bitwein.de.vu","188.40.117.12","False","False","False","False"
"Material / Physical Products","Consumables","http://www.honestbeef.com.au","honestbeef","116.66.162.9","False","False","False","False"
"Material / Physical Products","Consumables","http://thaifoodessentials.com","Thai Food Essentials","108.59.9.141","False","False","False","False"
"Material / Physical Products","Consumables","http://www.beesbros.com","Bees Brothers","199.34.228.100","False","False","False","False"
"Material / Physical Products","Consumables","http://www.rollingdale.ca","Rollingdale Winery","54.215.201.92","False","True","False","False"
"Material / Physical Products","Consumables","http://www.bitcoincigs.com","Cigarettes for Bitcoins","54.235.207.84","False","True","False","False"
"Material / Physical Products","Consumables","http://www.cigs.eu","Cigs.eu Cigarettes","188.121.55.128","False","False","False","False"
"Material / Physical Products","Consumables","http://www.nmteaco.com","New Mexico Tea Company","141.101.126.31","True","False","False","False"
"Material / Physical Products","Consumables","http://purebulk.com/","PureBulk","199.231.228.24","False","False","False","False"
"Material / Physical Products","Consumables","http://www.inkfactory.com/","Ink Factory","92.42.126.227","False","False","False","False"
"Material / Physical Products","Books","http://synergeticpress.com","Synergetic Press","208.70.244.234","False","False","False","False"
"Material / Physical Products","Books","http://www.thunderune.com","Thunderune Publishing","74.125.30.121","False","False","False","False"
"Material / Physical Products","Books","http://piratesofsavannahbook.com","Pirates of Savannah","66.43.48.28","False","False","False","False"
"Material / Physical Products","Books","http://starkmuth.com","Starkmuth Publishing","85.13.139.189","False","False","False","False"
"Material / Physical Products","Books","http://obsoletemag.blogspot.com/","OBSOLETE! Magazine","74.125.227.108","False","False","False","False"
"Material / Physical Products","Books","http://www.prepa-sciences-politiques.net/document/","Prepa-Sciences-Politiques.net","91.238.72.69","False","False","False","False"
"Material / Physical Products","Books","http://www.amazon.com/Bitcoin-Step-by-ebook/dp/B00A1CUQQU/","Bitcoin Step by Step","72.21.215.232","False","False","False","False"
"Material / Physical Products","Books","http://www.amazon.com/Bitcoin-Step-by-ebook/dp/B00CLU7Z96//","Bitcoin Mining Step by Step","72.21.215.232","False","False","False","False"
"Material / Physical Products","Books","http://www.xecnet.com/","XecNet Ltd","74.81.191.211","False","False","False","False"
"Material / Physical Products","Books","http://caveofplato.com","Plato's Cave Bookstore","66.96.160.153","False","False","False","False"
"Material / Physical Products","Books","http://SomeOddPages.com","Some Odd Pages bookbindery","46.183.13.53","False","False","False","False"
"Material / Physical Products","Music","http://www.videoseconds.com","Video Seconds","192.185.5.187","False","False","False","False"
"Material / Physical Products","Music","http://www.emwires.com/bitcoinshop/cd.php","EMWiRES bitcoin shop","83.137.194.62","False","False","False","False"
"Material / Physical Products","Music","http://www.chantcd.com","ChantCd.com","192.185.119.20","False","False","False","False"
"Material / Physical Products","Music","http://www.darkambientradio.de","Dark Ambient Radio","89.110.129.151","False","False","False","False"
"Material / Physical Products","Music","http://www.OGDOGG.com","Og Dogg Records","178.77.97.68","False","False","False","False"
"Material / Physical Products","Music","http://record-shops.org/berlin/longplayer/#.Ueay0G09Vgk","Long Player","173.236.246.140","False","False","False","False"
"Material / Physical Products","Film/Movies","http://pattisonproductions.com","Pattison Productions","192.210.200.104","False","False","False","False"
"Material / Physical Products","Film/Movies","http://planetfreetv.com/","Planet FreeTV","50.19.177.156","False","True","False","False"
"Material / Physical Products","Art and Artwork","http://someoddpages.com","Some Odd Pages Book Arts","46.183.13.53","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://paradox.rambisyouth.com/","Paradox Prints","69.163.194.64","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://askteran.com","Ask Teran","219.94.217.199","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://eyebleedink.com","Eye Bleed Ink","96.127.138.202","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://www.teresapiacentino.com/index_en.html","Modern Art Paintings","72.233.83.9","False","False","False","False"
"Material / Physical Products","Art and Artwork","https://www.artgalleriesdirect.com","Art Galleries Direct","46.38.164.244","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://btcworks.tumblr.com","Btcworks","66.6.40.38","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://www.judibabcockpaintings.com/paintings.html","judibabcockpaintings.com","208.86.184.44","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://erikwhite.com","Erik White","141.101.117.199","True","False","False","False"
"Material / Physical Products","Art and Artwork","http://www.bitpremier.com","BitPremier","54.243.121.176","False","True","False","False"
"Material / Physical Products","Art and Artwork","http://www.outoftheblueartgallery.com","Out of the Blue Art Gallery","64.34.172.45","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://thethomaschung.com","The Thomas Chung","65.39.205.57","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://www.photographyicon.com/","Icon Photography School","206.217.197.169","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://www.BorisAustin.com/","Boris Austin Photography &amp; Film","192.254.234.135","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://www.theoddshot.com.au/","The Odd Shot","208.109.181.174","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://cerezal.selfip.net/Prints4Sale/","Anja Putensen ""Inner Landscapes""","0.0.0.0","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://dfullertonphotography.com/","Fullerton Photography","75.119.218.116","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://www.barnyardphotography.com/Faq.aspx","Barnyard Photography","76.74.248.25","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://www.peteryuenphotography.com/gallery/16242461_4kewp/1/1220151569_pQdN3","Peter Yuen Photography","23.67.253.10","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://www.etsy.com/shop/anothertree","'Another Tree' on Etsy","172.226.42.37","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://500px.com/someonejohn","'SomeoneJohn' on 500px","209.15.228.200","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://www.robwhitworth.co.uk/","Rob Whitworth Photography","87.106.168.118","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://www.emorydunn.com/","Emory Dunn Photography","198.61.238.162","False","False","False","False"
"Material / Physical Products","Art and Artwork","http://www.ottonormalo.de/Bitcoin.shtml","Otto Normalos Postkarten und Hoerbuecher","80.190.168.118","False","False","False","False"
"Material / Physical Products","Art Production","http://www.stompromp.com","Stomp Romp Guitars","69.160.52.215","False","False","False","False"
"Material / Physical Products","Gift articles","http://www.CupsAndStuff.com/","Cups N Stuff","50.76.152.1","False","False","False","False"
"Material / Physical Products","Gift articles","http://koko-net.cz/","Candles, Webhosting, PCB","77.104.216.101","False","False","False","False"
"Material / Physical Products","Gift articles","http://bitcoinsushi.com","BitcoinSushi.com","0.0.0.0","False","False","False","False"
"Material / Physical Products","Gift articles","http://vivid.net/store/","vivid.net/store","0.0.0.0","False","False","False","False"
"Material / Physical Products","Craftsmanship","http://kragerwoodworking.weebly.com/store.html","Krager Custom Wood Products","199.34.228.53","False","False","False","False"
"Material / Physical Products","Craftwork","http://www.of-horse.com","From Heart to Heart","188.121.55.128","False","False","False","False"
"Material / Physical Products","Craftwork","http://www.dearhusband.com/contact-us","Dear Husband Yarns","192.232.249.156","False","False","False","False"
"Material / Physical Products","Craftwork","http://oree.storijapan.net/more.html","Ore.e Refineries","77.240.19.8","False","False","False","False"
"Material / Physical Products","Craftwork","http://www.goldenmeancalipers.com/bitcoins/","Golden Mean Calipers","173.236.160.190","False","False","False","False"
"Material / Physical Products","Craftwork","http://www.rasselzoo.ch/","rasselzoo.ch","0.0.0.0","False","False","False","False"
"Material / Physical Products","Craftwork","http://www.plantideas.org/","Plant Ideas","108.162.198.149","True","False","False","False"
"Material / Physical Products","Craftwork","http://www.cubicdissection.com","Cubicdissection","108.160.155.53","False","False","False","False"
"Material / Physical Products","Craftwork","http://www.midwestcord.com","Midwest Cord","70.32.68.129","False","False","False","False"
"Material / Physical Products","Collectables","http://cavityproductions.ca","CAVITY Curiosity Shop","66.6.44.4","False","False","False","False"
"Material / Physical Products","Collectables","http://www.financialgraphart.com","Financial Graph &amp; Art","74.220.219.60","False","False","False","False"
"Material / Physical Products","Car Accessories","http://12v.kiev.ua","12v.kiev.ua","91.203.4.73","False","False","False","False"
"Material / Physical Products","Car Accessories","http://www.muffler.pl/","Muffler.pl","108.162.197.121","True","False","False","False"
"Material / Physical Products","Car Accessories","http://www.xrwh.com/bitcoin/?wpsc_product_category=windscreen-repair-kit/","Bitcoin shopping","173.254.62.224","False","False","False","False"
"Material / Physical Products","Car Accessories","http://freedomcam.net/car_blackbox_dashcam.html","Freedomcam.net","209.200.242.125","False","False","False","False"
"Material / Physical Products","Bitcoin promotional articles","http://bitcoinkeychains.com","BitcoinKeychains.com","75.119.210.89","False","False","False","False"
"Material / Physical Products","Bitcoin promotional articles","http://cryptoanarchy.us/store","CryptoAnarchy.US","173.254.38.82","False","False","False","False"
"Material / Physical Products","Bitcoin promotional articles","http://bitcoindecals.com","Bitcoin Decals","64.64.12.170","False","False","False","False"
"Material / Physical Products","Bitcoin promotional articles","https://www.etsy.com/listing/111144972/bitcoin-vinyl-decal-sticker","Bitcoin Cut Vinyl Decal","72.21.92.54","False","False","False","False"
"Material / Physical Products","Game accessories","http://www.abugames.com/","ABUGames","64.38.188.14","False","False","False","False"
"Material / Physical Products","Beauty products","https://whollyhemp.com","Wholly Hemp","173.236.117.90","False","False","False","False"
"Material / Physical Products","Beauty products","https://sites.google.com/site/bitcoinknotwork/","Bitcoin Knotwork","74.125.227.104","False","False","False","False"
"Material / Physical Products","Beauty products","http://www.shamanscents.com/","Shaman Scents","199.34.228.100","False","False","False","False"
"Material / Physical Products","Beauty products","http://www.soapwreck.com/","Soap Wreck","65.254.248.204","False","False","False","False"
"Material / Physical Products","Beauty products","https://www.beautifulonraw.com/store/","Beautiful on Raw","64.64.22.211","False","False","False","False"
"Material / Physical Products","Precision mechanics","http://www.horolotech.com/","Horolotech Luxury Swiss Watches","173.201.146.128","False","False","False","False"
"Material / Physical Products","Printing","http://www.card25.com","Card25.com","198.23.48.78","False","False","False","False"
"Material / Physical Products","Printing","http://www.greengraphics.net","Green Graphics","208.86.227.239","False","False","False","False"
"Material / Physical Products","Printing","http://www.booshworks.com","BooshWorks","208.94.116.29","False","False","False","False"
"Material / Physical Products","Printing","http://www.snapily.com","Snapily","212.29.237.184","False","False","False","False"
"Material / Physical Products","Children","http://www.rasselzoo.ch/","rasselzoo.ch","0.0.0.0","False","False","False","False"
"Material / Physical Products","Manufacturing","http://www.3dtlac.com/","3dtlac.com","213.81.166.231","False","False","False","False"
"Material / Physical Products","Manufacturing","http://etfett.net/","Etfett.net","209.217.253.216","False","False","False","False"
"Material / Physical Products","Manufacturing","http://ahh.biz/utility_pages/bitcoin.php","American Home &amp; Habitat Inc","50.63.36.1","False","False","False","False"
"Material / Physical Products","Manufacturing","https://www.ez3d.org/","Ez3D","208.113.193.232","False","False","False","False"
"Material / Physical Products","Manufacturing","http://www.dangerawesome.co","danger!awesome","208.113.230.107","False","False","False","False"
"Material / Physical Products","Flags","http://dailyanarchist.com/store/","Daily Anarchist","192.64.113.60","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.naturalfitnesstrainers.com","The Natural Fitness Trainers Association","69.163.179.138","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.vapetropolis.ca","Vapetropolis.ca","204.138.114.244","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.maquiorac.com","MaquiOrac.com","198.57.151.179","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.healthkismet.com","Health Kismet","54.230.123.222","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.adamantbarbell.com","Adamant Barbell","96.127.180.100","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://bearandbirch.com","Bear and Birch","97.74.144.7","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.pacificblissmassage.com","Pacific Bliss Massage","69.65.3.151","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.pacificblissyoga.com","Pacific Bliss Yoga","69.65.3.151","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.atlantakick.com","Atlanta Kick Karate and Kickboxing","98.129.229.48","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.OperationBootCamp.com","Operation Boot Camp","98.129.229.68","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.AKCrossFit.com","AK CrossFit","98.129.228.129","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://heroicevolution.com/","Heroic Evolution DVD Courses","65.39.205.54","False","False","False","False"
"Material / Physical Products","Health and Fitness","https://kickass-kombat.com/","Kickass-Kombat.com","195.20.237.202","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://sportsFeed.ru/","Sportsfeed.ru","109.120.131.115","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://yogiway.eu/","YogiWay.eu","195.210.29.1","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://bitherbs.com","BitHerbs","168.144.110.136","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.biostim.com.au","BioStim Australia","108.162.197.235","True","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.nootropicsforbitcoins.com","Nootropics for Bitcoins - The International Leader in Nootropics, Cognitive Enhancers, and Brain Nutrition.","184.168.221.14","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://bitherbs.com","BitHerbs","168.144.110.136","False","False","False","False"
"Material / Physical Products","Health and Fitness","https://ethosworld.eu/shop/","Ethos Healthy","108.162.205.85","True","False","False","False"
"Material / Physical Products","Health and Fitness","https://utahsoundmoney.com/Bit","BitOils","69.195.70.21","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.jcmrx.in","JCM Pharmacy","98.124.199.1","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.eupillz.com","EUpillz","62.116.143.18","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://www.theswisspharmacy.com","The Swiss Pharmacy","123.100.243.14","False","False","False","False"
"Material / Physical Products","Health and Fitness","http://k4btcoezc5tlxyaf.onion.sh/","Kamagra for Bitcoin","0.0.0.0","False","False","False","False"
"Material / Physical Products","Other","http://www.detacher.co/bitcoin.html","Detacher Co.","118.88.20.34","False","False","False","False"
"Material / Physical Products","Other","http://www.tit4bit.com","tit4bit","157.120.110.2","False","False","False","False"
"Material / Physical Products","Promotional Products","http://www.mountainofpromos.com","Mountain of Promos","69.64.81.61","False","False","False","False"
"Professional services","Health Care","http://dr.mindsci.com","Dr. Pradeep Atluri, MD, PhD","217.70.184.41","False","False","False","False"
"Professional services","Health Care","http://www.huisartsenrunkst.be","Dr. Anseeuw Karel","46.30.212.86","False","False","False","False"
"Professional services","Health Care","http://mydoctorsf.com","My Doctor Medical Group","50.116.53.189","False","False","False","False"
"Professional services","Health Care","http://ocpregnancy.com","Fertility Care of Orange County","50.63.202.12","False","False","False","False"
"Professional services","Health Care","http://www.hasbrochildrenshospital.org/phy/Page.asp?out=html&pP=20&s=familyName&fNm=Vojkovska&rad=1000&homeHosp=HASBRO&aff=HASBRO&PageID=PHY001671","Dr. Kveta Vojkovska","198.101.185.124","False","False","False","False"
"Professional services","Health Care","http://www.amohel.com","aMohel.com","209.212.158.122","False","False","False","False"
"Professional services","Health Care","http://www.elitebodysculpture.com/dr-aaron-rollins","Dr. Aaron Rollins","75.125.42.138","False","False","False","False"
"Professional services","Health Care","http://patrickdobbins.com/pay-with-bitcoin","Dobbins Chiropractic","72.167.232.146","False","False","False","False"
"Professional services","Health Care","http://www.cohenchiropracticcentre.com","Cohen Chiropractic Centre","173.201.209.128","False","False","False","False"
"Professional services","Health Care","http://www.bitcoindentist.com","Bitcoindentist.com - Drs. Kari &amp; Nick Wilson - Anacortes, WA, USA","50.63.202.21","False","False","False","False"
"Professional services","Health Care","http://btcspender.com/item/dr-murad-thakur-bds-magd","Dr. Murad Thakur BDS MAGD","50.62.76.78","False","False","False","False"
"Professional services","Health Care","http://www.caringdentists.org","Dr. O. Nestor Reyes","209.237.152.12","False","False","False","False"
"Professional services","Health Care","http://www.dcdclinic.org","Douglas County Dental Clinic","199.34.228.100","False","False","False","False"
"Professional services","Health Care","http://www.emident.com/index_en.html","Emident","194.149.0.17","False","False","False","False"
"Professional services","Health Care","http://bitcointalk.org/index.php?topic=145340.0","Orthodontic Braces / SoCal","109.201.133.195","False","False","False","False"
"Professional services","Creative services","http://ageispolis.net","AgeisPolis","207.12.89.97","False","False","False","False"
"Professional services","Creative services","http://commontonerecords.com/","Common Tone Records","166.78.177.27","False","False","False","False"
"Professional services","Creative services","http://www.minimal.si/","Minimal Sound Injury","91.185.211.101","False","False","False","False"
"Professional services","Creative services","http://www.jonkubis.com","Jon Kubis Music","75.119.221.111","False","False","False","False"
"Professional services","Creative services","http://redbarnmusic.com","Red Barn Music School","216.239.139.36","False","False","False","False"
"Professional services","Creative services","http://www.datadynemi.com","Data Dynamics","75.119.196.159","False","False","False","False"
"Professional services","Creative services","http://photo.fabiendany.com/about/","Fabien Dany Photography","69.22.188.80","False","False","False","False"
"Professional services","Creative services","http://lastdecadefilms.com/about/","Last Decade Films","192.185.20.99","False","False","False","False"
"Professional services","Creative services","http://mydce.com","DionysusCo. Entertainment","216.185.152.144","False","False","False","False"
"Professional services","Creative services","http://masmusicproductions.com/","Mas Music Productions","66.147.244.157","False","False","False","False"
"Professional services","Creative services","http://professionalwritingservices.net","Professional Writing Services","209.237.152.18","False","False","False","False"
"Professional services","Creative services","http://teikofx.tk","Teiko FX","93.170.52.33","False","False","False","False"
"Professional services","Consulting","http://grecoin.gr","Grecoin","193.92.107.29","False","False","False","False"
"Professional services","Consulting","http://www.CompuSleuth.com","CompuSleuth","74.125.30.121","False","False","False","False"
"Professional services","Consulting","http://farmer.io","FarmGeek Ltd - You reap what we code","141.101.117.47","True","False","False","False"
"Professional services","Consulting","http://michel863.wix.com/biz-consult","Quality Career and Business Consulting","216.139.213.108","False","False","False","False"
"Professional services","Consulting","http://www.sunriselocal.com/","SunriseLocal.com","184.154.194.70","False","False","False","False"
"Professional services","Consulting","http://koolhaus.in","koolhaus","184.168.221.28","False","False","False","False"
